#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
33003542	Mapoly0177s0017	Mapoly0177s0017.1	Mapoly0177s0017.1.p	PF03650	PTHR14154,PTHR14154:SF2	KOG1589			GO:0006850,GO:0005743	AT4G22310.1		Uncharacterised protein family (UPF0041)
33003530	Mapoly0177s0018	Mapoly0177s0018.1	Mapoly0177s0018.1.p	PF13374,PF13424	PTHR19959,PTHR19959:SF159					AT5G37590.1		Tetratricopeptide repeat (TPR)-like superfamily protein
33003547	Mapoly0177s0019	Mapoly0177s0019.1	Mapoly0177s0019.1.p	PF01480,PF00076	PTHR24012,PTHR24012:SF370	KOG4209			GO:0006397,GO:0003676	AT3G12640.1		RNA binding (RRM/RBD/RNP motifs) family protein
33003540	Mapoly0177s0020	Mapoly0177s0020.1	Mapoly0177s0020.1.p									
33003543	Mapoly0177s0021	Mapoly0177s0021.1	Mapoly0177s0021.1.p	PF14541,PF14543	PTHR13683,PTHR13683:SF223	KOG1339	3.4.23.12		GO:0006508,GO:0004190	AT1G01300.1		Eukaryotic aspartyl protease family protein
33003541	Mapoly0177s0022	Mapoly0177s0022.1	Mapoly0177s0022.1.p	PF00067	PTHR24298	KOG0156	1.14.13.123,1.1.1.314		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT2G45560.1	CYP76C1	cytochrome P450, family 76, subfamily C, polypeptide 1
33016526	Mapoly0178s0001	Mapoly0178s0001.1	Mapoly0178s0001.1.p		PTHR33385					AT2G01990.1		
33016504	Mapoly0178s0002	Mapoly0178s0002.1	Mapoly0178s0002.1.p	PF10440			2.1.1.43		GO:0018024			
33016505	Mapoly0178s0002	Mapoly0178s0002.2	Mapoly0178s0002.2.p	PF10440			2.1.1.43		GO:0018024			
33016527	Mapoly0178s0003	Mapoly0178s0003.1	Mapoly0178s0003.1.p	PF00564					GO:0005515	AT4G24690.1		ubiquitin-associated (UBA)/TS-N domain-containing protein / octicosapeptide/Phox/Bemp1 (PB1) domain-containing protein
33016494	Mapoly0178s0004	Mapoly0178s0004.1	Mapoly0178s0004.1.p	PF00646					GO:0005515			
33016497	Mapoly0178s0005	Mapoly0178s0005.1	Mapoly0178s0005.1.p	PF00723	PTHR31616,PTHR31616:SF0		3.2.1.3					
33016524	Mapoly0178s0006	Mapoly0178s0006.1	Mapoly0178s0006.1.p									
33016491	Mapoly0178s0007	Mapoly0178s0007.1	Mapoly0178s0007.1.p	PF03330,PF01357	PTHR31867					AT1G69530.3	AT-EXP1,ATEXP1,ATEXPA1,ATHEXP ALPHA 1.2,EXP1,EXPA1	expansin A1
33016507	Mapoly0178s0008	Mapoly0178s0008.1	Mapoly0178s0008.1.p									
33016517	Mapoly0178s0009	Mapoly0178s0009.1	Mapoly0178s0009.1.p	PF01357,PF03330	PTHR31867					AT1G69530.3	AT-EXP1,ATEXP1,ATEXPA1,ATHEXP ALPHA 1.2,EXP1,EXPA1	expansin A1
33016502	Mapoly0178s0010	Mapoly0178s0010.1	Mapoly0178s0010.1.p	PF06522	PTHR33417					AT3G48140.1		B12D protein
33016503	Mapoly0178s0010	Mapoly0178s0010.2	Mapoly0178s0010.2.p	PF06522	PTHR33417					AT3G48140.1		B12D protein
33016499	Mapoly0178s0011	Mapoly0178s0011.1	Mapoly0178s0011.1.p									
33016492	Mapoly0178s0012	Mapoly0178s0012.1	Mapoly0178s0012.1.p	PF02181	PTHR23213,PTHR23213:SF210				GO:0045010,GO:0005884	AT1G31810.1	AFH14	Formin Homology 14
33016493	Mapoly0178s0012	Mapoly0178s0012.2	Mapoly0178s0012.2.p	PF02181	PTHR23213,PTHR23213:SF210				GO:0045010,GO:0005884	AT1G31810.1	AFH14	Formin Homology 14
33016520	Mapoly0178s0013	Mapoly0178s0013.1	Mapoly0178s0013.1.p									
33016523	Mapoly0178s0014	Mapoly0178s0014.1	Mapoly0178s0014.1.p									
33016525	Mapoly0178s0015	Mapoly0178s0015.1	Mapoly0178s0015.1.p		PTHR16220,PTHR16220:SF0					AT5G07590.1		Transducin/WD40 repeat-like superfamily protein
33016508	Mapoly0178s0016	Mapoly0178s0016.1	Mapoly0178s0016.1.p									
33016498	Mapoly0178s0017	Mapoly0178s0017.1	Mapoly0178s0017.1.p	PF07992	PTHR13847,PTHR13847:SF150	KOG2852	1.4.3.3		GO:0055114,GO:0016491	AT5G67290.1		FAD-dependent oxidoreductase family protein
33016518	Mapoly0178s0018	Mapoly0178s0018.1	Mapoly0178s0018.1.p	PF13450	PTHR13847,PTHR13847:SF150	KOG2852	1.4.3.3			AT5G67290.1		FAD-dependent oxidoreductase family protein
33016495	Mapoly0178s0019	Mapoly0178s0019.1	Mapoly0178s0019.1.p									
33016496	Mapoly0178s0019	Mapoly0178s0019.2	Mapoly0178s0019.2.p									
33016519	Mapoly0178s0020	Mapoly0178s0020.1	Mapoly0178s0020.1.p	PF13414	PTHR23083		2.4.1.255			AT3G04240.1	SEC	Tetratricopeptide repeat (TPR)-like superfamily protein
33016509	Mapoly0178s0021	Mapoly0178s0021.1	Mapoly0178s0021.1.p		PTHR16305,PTHR16305:SF26		4.6.1.2					
33016511	Mapoly0178s0022	Mapoly0178s0022.1	Mapoly0178s0022.1.p	PF00211,PF00072	PTHR16305		4.6.1.2		GO:0035556,GO:0016849,GO:0009190,GO:0000160	AT3G04580.1	EIN4	Signal transduction histidine kinase, hybrid-type, ethylene sensor
33016513	Mapoly0178s0022	Mapoly0178s0022.2	Mapoly0178s0022.2.p	PF00211	PTHR16305		4.6.1.2		GO:0035556,GO:0016849,GO:0009190			
33016515	Mapoly0178s0022	Mapoly0178s0022.3	Mapoly0178s0022.3.p	PF00211	PTHR16305		4.6.1.2		GO:0035556,GO:0016849,GO:0009190			
33016512	Mapoly0178s0022	Mapoly0178s0022.4	Mapoly0178s0022.4.p	PF00211,PF00072	PTHR16305		4.6.1.2		GO:0035556,GO:0016849,GO:0009190,GO:0000160	AT3G04580.2	EIN4	Signal transduction histidine kinase, hybrid-type, ethylene sensor
33016516	Mapoly0178s0022	Mapoly0178s0022.5	Mapoly0178s0022.5.p	PF00211	PTHR16305		4.6.1.2		GO:0035556,GO:0016849,GO:0009190			
33016514	Mapoly0178s0022	Mapoly0178s0022.6	Mapoly0178s0022.6.p	PF00211	PTHR16305		4.6.1.2		GO:0035556,GO:0016849,GO:0009190			
33016522	Mapoly0178s0023	Mapoly0178s0023.1	Mapoly0178s0023.1.p	PF13837	PTHR21654,PTHR21654:SF0					AT5G63420.1	emb2746	RNA-metabolising metallo-beta-lactamase family protein
33016506	Mapoly0178s0024	Mapoly0178s0024.1	Mapoly0178s0024.1.p	PF03061	PTHR12418,PTHR12418:SF33	KOG3328				AT5G48950.1		Thioesterase superfamily protein
33016510	Mapoly0178s0025	Mapoly0178s0025.1	Mapoly0178s0025.1.p	PF13920		KOG4172				AT2G38195.2		RING/U-box superfamily protein
33016500	Mapoly0178s0026	Mapoly0178s0026.1	Mapoly0178s0026.1.p	PF00280	PTHR33091,PTHR33091:SF11				GO:0009611,GO:0004867	AT2G38870.1		Serine protease inhibitor, potato inhibitor I-type family protein
33016501	Mapoly0178s0026	Mapoly0178s0026.2	Mapoly0178s0026.2.p	PF00280					GO:0009611,GO:0004867			
33016521	Mapoly0178s0027	Mapoly0178s0027.1	Mapoly0178s0027.1.p	PF10184	PTHR34123,PTHR34123:SF3					AT3G04890.1		Uncharacterized conserved protein (DUF2358)
33009560	Mapoly0179s0001	Mapoly0179s0001.1	Mapoly0179s0001.1.p	PF02453	PTHR10994,PTHR10994:SF84					AT5G58000.1		Reticulon family protein
33009561	Mapoly0179s0001	Mapoly0179s0001.2	Mapoly0179s0001.2.p	PF02453	PTHR10994,PTHR10994:SF84					AT5G58000.1		Reticulon family protein
33009564	Mapoly0179s0002	Mapoly0179s0002.1	Mapoly0179s0002.1.p	PF01250	PTHR21011,PTHR21011:SF5			K02990	GO:0019843,GO:0006412,GO:0005840,GO:0003735	AT3G18760.1		Translation elongation  factor EF1B/ribosomal protein S6 family protein
33009559	Mapoly0179s0003	Mapoly0179s0003.1	Mapoly0179s0003.1.p	PF05978	PTHR19444,PTHR19444:SF13	KOG3097				AT3G09470.2		Major facilitator superfamily protein
33009588	Mapoly0179s0004	Mapoly0179s0004.1	Mapoly0179s0004.1.p									
33009570	Mapoly0179s0005	Mapoly0179s0005.1	Mapoly0179s0005.1.p									
33009577	Mapoly0179s0006	Mapoly0179s0006.1	Mapoly0179s0006.1.p		PTHR34125,PTHR34125:SF2							
33009581	Mapoly0179s0007	Mapoly0179s0007.1	Mapoly0179s0007.1.p		PTHR33780,PTHR33780:SF3					AT3G53490.1		
33009582	Mapoly0179s0007	Mapoly0179s0007.2	Mapoly0179s0007.2.p		PTHR33780,PTHR33780:SF3					AT3G53490.1		
33009562	Mapoly0179s0008	Mapoly0179s0008.1	Mapoly0179s0008.1.p									
33009563	Mapoly0179s0008	Mapoly0179s0008.2	Mapoly0179s0008.2.p									
33009555	Mapoly0179s0009	Mapoly0179s0009.1	Mapoly0179s0009.1.p	PF01465	PTHR23160,PTHR23160:SF10	KOG0978			GO:0005515,GO:0000042	AT5G66030.1	ATGRIP,GRIP	Golgi-localized GRIP domain-containing protein
33009558	Mapoly0179s0010	Mapoly0179s0010.1	Mapoly0179s0010.1.p	PF00380	PTHR21569,PTHR21569:SF6	KOG1753		K02960	GO:0006412,GO:0005840,GO:0003735	AT5G18380.1		Ribosomal protein S5 domain 2-like superfamily protein
33009566	Mapoly0179s0011	Mapoly0179s0011.1	Mapoly0179s0011.1.p									
33009585	Mapoly0179s0012	Mapoly0179s0012.1	Mapoly0179s0012.1.p	PF00571,PF00654	PTHR11689,PTHR11689:SF77				GO:0055085,GO:0016020,GO:0006821,GO:0005247	AT1G55620.2	ATCLC-F,CLC-F,CLCF	chloride channel F
33009586	Mapoly0179s0013	Mapoly0179s0013.1	Mapoly0179s0013.1.p	PF00561	PTHR10992,PTHR10992:SF749		3.4.11.5			AT3G61540.1		alpha/beta-Hydrolases superfamily protein
33009587	Mapoly0179s0013	Mapoly0179s0013.2	Mapoly0179s0013.2.p	PF00561	PTHR10992,PTHR10992:SF749		3.4.11.5			AT3G61540.1		alpha/beta-Hydrolases superfamily protein
33009565	Mapoly0179s0014	Mapoly0179s0014.1	Mapoly0179s0014.1.p	PF01588	PTHR11586,PTHR11586:SF1	KOG2241	6.1.1.10	K15437	GO:0000049	AT2G40660.1		Nucleic acid-binding, OB-fold-like protein
33009576	Mapoly0179s0015	Mapoly0179s0015.1	Mapoly0179s0015.1.p	PF08969,PF01398	PTHR12947,PTHR12947:SF10	KOG2880	3.4.19.12	K11866	GO:0005515	AT4G16144.1	AMSH3	associated molecule with the SH3 domain of STAM 3
33009572	Mapoly0179s0016	Mapoly0179s0016.1	Mapoly0179s0016.1.p		PTHR31218,PTHR31218:SF17				GO:0022857,GO:0016021	AT1G56080.1		
33009574	Mapoly0179s0016	Mapoly0179s0016.2	Mapoly0179s0016.2.p		PTHR31218,PTHR31218:SF17				GO:0022857,GO:0016021	AT1G56080.1		
33009575	Mapoly0179s0016	Mapoly0179s0016.3	Mapoly0179s0016.3.p		PTHR31218,PTHR31218:SF17				GO:0022857,GO:0016021	AT1G56080.1		
33009573	Mapoly0179s0016	Mapoly0179s0016.4	Mapoly0179s0016.4.p		PTHR31218,PTHR31218:SF17				GO:0022857,GO:0016021	AT1G56080.1		
33009556	Mapoly0179s0017	Mapoly0179s0017.1	Mapoly0179s0017.1.p	PF00583	PTHR10545	KOG3216			GO:0008080	AT2G39030.1		Acyl-CoA N-acyltransferases (NAT) superfamily protein
33009583	Mapoly0179s0018	Mapoly0179s0018.1	Mapoly0179s0018.1.p									
33009584	Mapoly0179s0019	Mapoly0179s0019.1	Mapoly0179s0019.1.p									
33009567	Mapoly0179s0020	Mapoly0179s0020.1	Mapoly0179s0020.1.p	PF00514	PTHR15651,PTHR15651:SF7	KOG1293			GO:0005515	AT1G51350.1		ARM repeat superfamily protein
33009569	Mapoly0179s0020	Mapoly0179s0020.2	Mapoly0179s0020.2.p	PF00514	PTHR15651,PTHR15651:SF7	KOG1293			GO:0005515	AT1G51350.1		ARM repeat superfamily protein
33009568	Mapoly0179s0020	Mapoly0179s0020.3	Mapoly0179s0020.3.p	PF00514	PTHR15651,PTHR15651:SF7	KOG1293			GO:0005515	AT1G51350.1		ARM repeat superfamily protein
33009578	Mapoly0179s0021	Mapoly0179s0021.1	Mapoly0179s0021.1.p	PF00153	PTHR24089,PTHR24089:SF340	KOG0749		K05863		AT4G28390.1	AAC3,ATAAC3	ADP/ATP carrier 3
33009579	Mapoly0179s0021	Mapoly0179s0021.2	Mapoly0179s0021.2.p	PF00153	PTHR24089,PTHR24089:SF340	KOG0749		K05863		AT4G28390.1	AAC3,ATAAC3	ADP/ATP carrier 3
33009589	Mapoly0179s0022	Mapoly0179s0022.1	Mapoly0179s0022.1.p	PF10539	PTHR10857,PTHR10857:SF12					AT5G61910.3		DCD (Development and Cell Death) domain protein
33009590	Mapoly0179s0022	Mapoly0179s0022.2	Mapoly0179s0022.2.p	PF10539	PTHR10857,PTHR10857:SF12					AT5G61910.3		DCD (Development and Cell Death) domain protein
33009553	Mapoly0179s0023	Mapoly0179s0023.1	Mapoly0179s0023.1.p	PF00564,PF00571	PTHR13780,PTHR13780:SF48				GO:0005515	AT3G52950.2		CBS / octicosapeptide/Phox/Bemp1 (PB1) domains-containing protein
33009554	Mapoly0179s0023	Mapoly0179s0023.2	Mapoly0179s0023.2.p	PF00564,PF00571	PTHR13780,PTHR13780:SF48				GO:0005515	AT3G52950.2		CBS / octicosapeptide/Phox/Bemp1 (PB1) domains-containing protein
33009580	Mapoly0179s0024	Mapoly0179s0024.1	Mapoly0179s0024.1.p									
33009557	Mapoly0179s0025	Mapoly0179s0025.1	Mapoly0179s0025.1.p	PF07719	PTHR23083,PTHR23083:SF420	KOG3473				AT3G51770.2	ATEOL1,ETO1	tetratricopeptide repeat (TPR)-containing protein
33009571	Mapoly0179s0026	Mapoly0179s0026.1	Mapoly0179s0026.1.p	PF00334	PTHR11349	KOG0888	2.7.4.6	K00940	GO:0006241,GO:0006228,GO:0006183,GO:0006165,GO:0004550	AT4G09320.1	NDPK1	Nucleoside diphosphate kinase family protein
33006310	Mapoly0180s0001	Mapoly0180s0001.1	Mapoly0180s0001.1.p	PF07883	PTHR31238					AT3G62020.1	GLP10	germin-like protein 10
33006293	Mapoly0180s0002	Mapoly0180s0002.1	Mapoly0180s0002.1.p	PF00190	PTHR31238,PTHR31238:SF11				GO:0045735	AT1G02335.1	GL22	germin-like protein subfamily 2 member 2 precursor
33006297	Mapoly0180s0003	Mapoly0180s0003.1	Mapoly0180s0003.1.p	PF07883	PTHR31238					AT3G62020.1	GLP10	germin-like protein 10
33006304	Mapoly0180s0004	Mapoly0180s0004.1	Mapoly0180s0004.1.p	PF00150	PTHR31297,PTHR31297:SF19		3.2.1.75		GO:0005975,GO:0004553			
33006291	Mapoly0180s0005	Mapoly0180s0005.1	Mapoly0180s0005.1.p	PF01426	PTHR12505,PTHR12505:SF26				GO:0003682	AT4G39100.1	SHL1	PHD finger family protein / bromo-adjacent homology (BAH) domain-containing protein
33006321	Mapoly0180s0006	Mapoly0180s0006.1	Mapoly0180s0006.1.p	PF08240,PF00107	PTHR11695,PTHR11695:SF429	KOG0024	1.1.1.327		GO:0055114,GO:0016491,GO:0008270	AT5G63620.1		GroES-like zinc-binding alcohol dehydrogenase family protein
33006306	Mapoly0180s0007	Mapoly0180s0007.1	Mapoly0180s0007.1.p	PF00696	PTHR11063,PTHR11063:SF6		2.7.4.26			AT1G26640.1		Amino acid kinase family protein
33006307	Mapoly0180s0007	Mapoly0180s0007.2	Mapoly0180s0007.2.p	PF00696	PTHR11063,PTHR11063:SF6		2.7.4.26			AT1G26640.1		Amino acid kinase family protein
33006316	Mapoly0180s0008	Mapoly0180s0008.1	Mapoly0180s0008.1.p	PF00857	PTHR11080,PTHR11080:SF13	KOG4003			GO:0008152,GO:0003824	AT5G23230.1	NIC2	nicotinamidase 2
33006294	Mapoly0180s0009	Mapoly0180s0009.1	Mapoly0180s0009.1.p									
33006313	Mapoly0180s0010	Mapoly0180s0010.1	Mapoly0180s0010.1.p	PF10248	PTHR13105,PTHR13105:SF7					AT2G45380.1		
33006314	Mapoly0180s0010	Mapoly0180s0010.2	Mapoly0180s0010.2.p	PF10248	PTHR13105,PTHR13105:SF7					AT2G45380.1		
33006303	Mapoly0180s0011	Mapoly0180s0011.1	Mapoly0180s0011.1.p									
33006309	Mapoly0180s0012	Mapoly0180s0012.1	Mapoly0180s0012.1.p	PF00403	PTHR22814,PTHR22814:SF105	KOG1603			GO:0046872,GO:0030001	AT1G06330.1		Heavy metal transport/detoxification superfamily protein 
33006317	Mapoly0180s0013	Mapoly0180s0013.1	Mapoly0180s0013.1.p									
33006305	Mapoly0180s0014	Mapoly0180s0014.1	Mapoly0180s0014.1.p	PF00403	PTHR22814,PTHR22814:SF105	KOG1603			GO:0046872,GO:0030001	AT1G66240.1	ATATX1,ATX1	homolog of anti-oxidant 1
33006298	Mapoly0180s0015	Mapoly0180s0015.1	Mapoly0180s0015.1.p	PF00403	PTHR22814	KOG1603			GO:0046872,GO:0030001	AT3G56891.1		Heavy metal transport/detoxification superfamily protein 
33006299	Mapoly0180s0016	Mapoly0180s0016.1	Mapoly0180s0016.1.p									
33006290	Mapoly0180s0017	Mapoly0180s0017.1	Mapoly0180s0017.1.p	PF00403	PTHR22814	KOG1603			GO:0046872,GO:0030001	AT3G56891.1		Heavy metal transport/detoxification superfamily protein 
33006311	Mapoly0180s0018	Mapoly0180s0018.1	Mapoly0180s0018.1.p	PF00403	PTHR22814	KOG1603			GO:0046872,GO:0030001	AT1G06330.1		Heavy metal transport/detoxification superfamily protein 
33006319	Mapoly0180s0019	Mapoly0180s0019.1	Mapoly0180s0019.1.p	PF00403	PTHR22814,PTHR22814:SF105	KOG1603			GO:0046872,GO:0030001	AT1G66240.1	ATATX1,ATX1	homolog of anti-oxidant 1
33006295	Mapoly0180s0020	Mapoly0180s0020.1	Mapoly0180s0020.1.p	PF04525	PTHR31087					AT5G01750.2		Protein of unknown function (DUF567)
33006296	Mapoly0180s0021	Mapoly0180s0021.1	Mapoly0180s0021.1.p	PF00403	PTHR22814,PTHR22814:SF105	KOG1603			GO:0046872,GO:0030001	AT1G66240.1	ATATX1,ATX1	homolog of anti-oxidant 1
33006301	Mapoly0180s0022	Mapoly0180s0022.1	Mapoly0180s0022.1.p	PF04525	PTHR31087					AT5G01750.2		Protein of unknown function (DUF567)
33006302	Mapoly0180s0022	Mapoly0180s0022.2	Mapoly0180s0022.2.p	PF04525	PTHR31087					AT5G01750.2		Protein of unknown function (DUF567)
33006318	Mapoly0180s0023	Mapoly0180s0023.1	Mapoly0180s0023.1.p	PF00314	PTHR31013,PTHR31013:SF2					AT4G11650.1	ATOSM34,OSM34	osmotin 34
33006312	Mapoly0180s0024	Mapoly0180s0024.1	Mapoly0180s0024.1.p									
33006322	Mapoly0180s0025	Mapoly0180s0025.1	Mapoly0180s0025.1.p	PF03171,PF14226	PTHR10209	KOG0143	1.14.11.9		GO:0055114,GO:0016491	AT2G38240.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
33006292	Mapoly0180s0026	Mapoly0180s0026.1	Mapoly0180s0026.1.p	PF00190	PTHR31238				GO:0045735	AT3G10080.1		RmlC-like cupins superfamily protein
33006300	Mapoly0180s0027	Mapoly0180s0027.1	Mapoly0180s0027.1.p	PF00190	PTHR31238,PTHR31238:SF48				GO:0045735	AT3G10080.1		RmlC-like cupins superfamily protein
33006315	Mapoly0180s0028	Mapoly0180s0028.1	Mapoly0180s0028.1.p	PF00190	PTHR31238,PTHR31238:SF11				GO:0045735	AT3G62020.1	GLP10	germin-like protein 10
33006308	Mapoly0180s0029	Mapoly0180s0029.1	Mapoly0180s0029.1.p	PF00190	PTHR31238,PTHR31238:SF11				GO:0045735	AT3G62020.1	GLP10	germin-like protein 10
33006320	Mapoly0180s0030	Mapoly0180s0030.1	Mapoly0180s0030.1.p	PF07883	PTHR31238					AT3G10080.1		RmlC-like cupins superfamily protein
33008293	Mapoly0181s0001	Mapoly0181s0001.1	Mapoly0181s0001.1.p									
33008289	Mapoly0181s0002	Mapoly0181s0002.1	Mapoly0181s0002.1.p	PF00166	PTHR10772,PTHR10772:SF13	KOG1641		K04078	GO:0006457,GO:0005737	AT3G60210.1		GroES-like family protein
33008270	Mapoly0181s0003	Mapoly0181s0003.1	Mapoly0181s0003.1.p	PF07714	PTHR27003	KOG1187	2.7.11.1		GO:0006468,GO:0004672	AT1G67720.1		Leucine-rich repeat protein kinase family protein
33008292	Mapoly0181s0004	Mapoly0181s0004.1	Mapoly0181s0004.1.p									
33008280	Mapoly0181s0005	Mapoly0181s0005.1	Mapoly0181s0005.1.p	PF14580	PTHR24365,PTHR24365:SF368					AT1G78230.1		Outer arm dynein light chain 1 protein
33008275	Mapoly0181s0006	Mapoly0181s0006.1	Mapoly0181s0006.1.p	PF13414	PTHR14699,PTHR14699:SF0					AT3G04240.1	SEC	Tetratricopeptide repeat (TPR)-like superfamily protein
33008277	Mapoly0181s0006	Mapoly0181s0006.2	Mapoly0181s0006.2.p	PF13414	PTHR14699,PTHR14699:SF0					AT3G04240.1	SEC	Tetratricopeptide repeat (TPR)-like superfamily protein
33008278	Mapoly0181s0006	Mapoly0181s0006.3	Mapoly0181s0006.3.p	PF13414	PTHR14699,PTHR14699:SF0					AT3G04240.1	SEC	Tetratricopeptide repeat (TPR)-like superfamily protein
33008276	Mapoly0181s0006	Mapoly0181s0006.4	Mapoly0181s0006.4.p	PF13414	PTHR14699,PTHR14699:SF0					AT3G04240.1	SEC	Tetratricopeptide repeat (TPR)-like superfamily protein
33008291	Mapoly0181s0007	Mapoly0181s0007.1	Mapoly0181s0007.1.p		PTHR36888,PTHR36888:SF1					AT5G41950.1		Tetratricopeptide repeat (TPR)-like superfamily protein
33008294	Mapoly0181s0008	Mapoly0181s0008.1	Mapoly0181s0008.1.p	PF00190	PTHR31238				GO:0045735	AT1G02335.1	GL22	germin-like protein subfamily 2 member 2 precursor
33008281	Mapoly0181s0009	Mapoly0181s0009.1	Mapoly0181s0009.1.p	PF06941	PTHR35134,PTHR35134:SF2				GO:0009264,GO:0008253	AT4G33140.1		Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
33008273	Mapoly0181s0010	Mapoly0181s0010.1	Mapoly0181s0010.1.p									
33008282	Mapoly0181s0011	Mapoly0181s0011.1	Mapoly0181s0011.1.p	PF06747	PTHR21588					AT1G02160.1		Cox19 family protein (CHCH motif)
33008287	Mapoly0181s0011	Mapoly0181s0011.2	Mapoly0181s0011.2.p	PF06747	PTHR21588					AT1G02160.1		Cox19 family protein (CHCH motif)
33008285	Mapoly0181s0011	Mapoly0181s0011.3	Mapoly0181s0011.3.p	PF06747	PTHR21588					AT1G02160.1		Cox19 family protein (CHCH motif)
33008288	Mapoly0181s0011	Mapoly0181s0011.4	Mapoly0181s0011.4.p	PF06747	PTHR21588					AT1G02160.1		Cox19 family protein (CHCH motif)
33008283	Mapoly0181s0011	Mapoly0181s0011.5	Mapoly0181s0011.5.p	PF06747	PTHR21588					AT1G02160.1		Cox19 family protein (CHCH motif)
33008286	Mapoly0181s0011	Mapoly0181s0011.6	Mapoly0181s0011.6.p	PF06747	PTHR21588					AT1G02160.1		Cox19 family protein (CHCH motif)
33008284	Mapoly0181s0011	Mapoly0181s0011.7	Mapoly0181s0011.7.p	PF06747	PTHR21588					AT1G02160.1		Cox19 family protein (CHCH motif)
33008279	Mapoly0181s0012	Mapoly0181s0012.1	Mapoly0181s0012.1.p	PF05770	PTHR14217,PTHR14217:SF5		2.7.1.158,2.7.1.159	K00913	GO:0052726,GO:0052725,GO:0047325,GO:0032957,GO:0005622,GO:0005524,GO:0000287	AT5G16760.1		Inositol 1,3,4-trisphosphate 5/6-kinase family protein
33008274	Mapoly0181s0013	Mapoly0181s0013.1	Mapoly0181s0013.1.p									
33008290	Mapoly0181s0014	Mapoly0181s0014.1	Mapoly0181s0014.1.p									
33008271	Mapoly0181s0015	Mapoly0181s0015.1	Mapoly0181s0015.1.p	PF01532	PTHR11742,PTHR11742:SF44			K10084	GO:0016020,GO:0005509,GO:0004571	AT1G27520.1		Glycosyl hydrolase family 47 protein
33008272	Mapoly0181s0015	Mapoly0181s0015.2	Mapoly0181s0015.2.p	PF01532	PTHR11742,PTHR11742:SF44			K10084	GO:0016020,GO:0005509,GO:0004571	AT1G27520.1		Glycosyl hydrolase family 47 protein
33008269	Mapoly0181s0016	Mapoly0181s0016.1	Mapoly0181s0016.1.p									
33022614	Mapoly0182s0001	Mapoly0182s0001.1	Mapoly0182s0001.1.p	PF00141	PTHR31235		1.11.1.7	K00430	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT5G15180.1		Peroxidase superfamily protein
33022603	Mapoly0182s0002	Mapoly0182s0002.1	Mapoly0182s0002.1.p	PF00141	PTHR31235		1.11.1.7	K00430	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT1G05260.1	RCI3,RCI3A	Peroxidase superfamily protein
33022595	Mapoly0182s0003	Mapoly0182s0003.1	Mapoly0182s0003.1.p	PF00141	PTHR31235		1.11.1.7	K00430	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT5G15180.1		Peroxidase superfamily protein
33022596	Mapoly0182s0004	Mapoly0182s0004.1	Mapoly0182s0004.1.p	PF00141	PTHR31235		1.11.1.7	K00430	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT5G15180.1		Peroxidase superfamily protein
33022604	Mapoly0182s0005	Mapoly0182s0005.1	Mapoly0182s0005.1.p	PF00232	PTHR10353	KOG0626	3.2.1.126	K13032,K01188	GO:0005975,GO:0004553	AT1G26560.1	BGLU40	beta glucosidase 40
33022605	Mapoly0182s0005	Mapoly0182s0005.2	Mapoly0182s0005.2.p	PF00232	PTHR10353	KOG0626	3.2.1.126	K13032,K01188	GO:0005975,GO:0004553	AT1G26560.1	BGLU40	beta glucosidase 40
33022615	Mapoly0182s0006	Mapoly0182s0006.1	Mapoly0182s0006.1.p									
33022612	Mapoly0182s0007	Mapoly0182s0007.1	Mapoly0182s0007.1.p	PF00085	PTHR10438,PTHR10438:SF215	KOG0907	1.6.5.4	K03671	GO:0045454,GO:0015035,GO:0006662	AT2G35010.1	ATO1,TO1	thioredoxin O1
33022608	Mapoly0182s0008	Mapoly0182s0008.1	Mapoly0182s0008.1.p	PF04389	PTHR21092,PTHR21092:SF0	KOG2657		K06171	GO:0016485,GO:0016021	AT3G52640.1		Zn-dependent exopeptidases superfamily protein
33022593	Mapoly0182s0009	Mapoly0182s0009.1	Mapoly0182s0009.1.p	PF00005,PF00664	PTHR24221,PTHR24221:SF235		3.6.3.44	K05658	GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810	AT3G28860.1	ABCB19,ATABCB19,ATMDR1,ATMDR11,ATPGP19,MDR1,MDR11,PGP19	ATP binding cassette subfamily B19
33022616	Mapoly0182s0010	Mapoly0182s0010.1	Mapoly0182s0010.1.p	PF14464,PF13012	PTHR10410,PTHR10410:SF5	KOG1555	3.4.25.1	K03030		AT5G23540.1		Mov34/MPN/PAD-1 family protein
33022592	Mapoly0182s0011	Mapoly0182s0011.1	Mapoly0182s0011.1.p	PF08263,PF00560,PF00069,PF13855	PTHR27000	KOG1187	2.7.11.1	K13420	GO:0005515,GO:0006468,GO:0005524,GO:0004672	AT5G46330.1	FLS2	Leucine-rich receptor-like protein kinase family protein
